"tweet_type","id","created_at","username","user_display_name","text","lang","source","retweet_count","favorite_count","reply_count","quote_count","bookmark_count","view_count","has_media","media_type","media_urls","video_url","video_duration","thumbnail_url","conversation_id_str","in_reply_to_status_id_str","in_reply_to_user_id_str","in_reply_to_screen_name","quoted_status_id_str","quoted_user_id_str","retweeted_status_id_str"
"original","121746451616370690","2011-10-06T00:39:50.000Z","LuisMarques","Luis Marques","The world just lost a genius. His passion and dedication will live forever. In honorable memory of Steve Jobs. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","5","0","0","1",,"false","none",,,,,"121746451616370690",,,,,,
"original","119485891218636800","2011-09-29T18:57:11.000Z","LuisMarques","Luis Marques","Asetianism embraces the path of darkness through a definitive quest for liberation by unfolding the greater mystery: yourself. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","9","1","0","0",,"false","none",,,,,"119485891218636800",,,,,,
"original","115804482239086593","2011-09-19T15:08:34.000Z","LuisMarques","Luis Marques","Life is too beautiful and meaningful to be wasted fighting what you can never defeat or comprehend.Cherish its treasures and ease your pain.","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","2","10","2","0","0",,"false","none",,,,,"115804482239086593",,,,,,
"original","115803565666217984","2011-09-19T15:04:56.000Z","LuisMarques","Luis Marques","You can't fight Union, Loyalty and Love with lies, envy and anger. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","2","9","2","0","1",,"false","none",,,,,"115803565666217984",,,,,,
"original","115202023728758784","2011-09-17T23:14:37.000Z","LuisMarques","Luis Marques","RT @ArienNefer When there is no doubt or fear in our Path, there is no lie that holds power over us. ♏","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","2","8","0","0","1",,"false","none",,,,,"115202023728758784",,,,,,
"original","111555171322048512","2011-09-07T21:43:20.000Z","LuisMarques","Luis Marques","Silence allows for the fools to wonder, for the weak to fear, for the cowards to run and for the loyal to awaken. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","12","3","0","0",,"false","none",,,,,"111555171322048512",,,,,,
"original","111554280099553280","2011-09-07T21:39:47.000Z","LuisMarques","Luis Marques","A true spiritual leader teaches not only with his words, but also through his silence. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","11","0","0","0",,"false","none",,,,,"111554280099553280",,,,,,
"original","107919144267161601","2011-08-28T20:55:03.000Z","LuisMarques","Luis Marques","The fall of ghosts is written in the tales from the rise of giants. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","9","0","0","0",,"false","none",,,,,"107919144267161601",,,,,,
"original","104057002044571648","2011-08-18T05:08:17.000Z","LuisMarques","Luis Marques","Orion is glowing strong in the dark sky at the Temple, carrying the same message it did so many ages ago. Full of memories... ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","7","0","0","0",,"false","none",,,,,"104057002044571648",,,,,,
"original","95991936644685824","2011-07-26T23:00:35.000Z","LuisMarques","Luis Marques","Fear... Such a small harmless word, yet able to move so many. Once you give in to fear, you have already lost. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","3","10","0","0","2",,"false","none",,,,,"95991936644685824",,,,,,
"original","92418697448275968","2011-07-17T02:21:49.000Z","LuisMarques","Luis Marques","RT @DawnLilian The fall into the traps of ego leads only to one road, the path to insignificance...","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","4","0","0","2",,"false","none",,,,,"92418697448275968",,,,,,
"original","92418178134720512","2011-07-17T02:19:45.000Z","LuisMarques","Luis Marques","RT @DawnLilian Our choices and honesty along the path dictate our ability to continuously grow,learn and evolve or the annihilation by Self.","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","2","10","2","0","2",,"false","none",,,,,"92418178134720512",,,,,,
"original","91948056391581696","2011-07-15T19:11:39.000Z","LuisMarques","Luis Marques","Full Moon - Understanding is a power greater than any form of knowledge, manifesting as a harbinger of Wisdom. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","7","2","0","1",,"false","none",,,,,"91948056391581696",,,,,,
"original","88941314439254016","2011-07-07T12:03:56.000Z","LuisMarques","Luis Marques","In a world filled with blinding light, may we proudly continue to be the darkness that preserves its mystery... ☥ 7.7.2011","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","12","0","0","0",,"false","none",,,,,"88941314439254016",,,,,,
"original","88939916876193792","2011-07-07T11:58:23.000Z","LuisMarques","Luis Marques","May this Violet Day remain a hymn of honor, joy and passion to all who selflessly embrace Aset, Her legacy and Her beloved Children. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","8","1","0","0",,"false","none",,,,,"88939916876193792",,,,,,
"original","86937200301838337","2011-07-01T23:20:18.000Z","LuisMarques","Luis Marques","The initiate replicates the ancient mystical art with a steady hand and a focused mind, as a surgeon of nature, the sculptor of souls... ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","9","1","0","0",,"false","none",,,,,"86937200301838337",,,,,,
"original","82240173886291968","2011-06-19T00:16:00.000Z","LuisMarques","Luis Marques","RT @ArienNefer If you don't have wings, don't pretend that you can fly. ♏","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","5","0","0","2",,"false","none",,,,,"82240173886291968",,,,,,
"original","81064177086644225","2011-06-15T18:23:00.000Z","LuisMarques","Luis Marques","Specific details and timings will be, as usual, withheld from public eyes due to security measures. Em Hotep.","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","1","2","0","0",,"false","none",,,,,"81064177086644225",,,,,,
"original","81064085550149632","2011-06-15T18:22:38.000Z","LuisMarques","Luis Marques","Conclave will be granted in the ancient city of Jerusalem. Asetian ritual, meditation and bellydance will be held in the historical desert.","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","2","0","0","0",,"false","none",,,,,"81064085550149632",,,,,,
"original","81063890552754176","2011-06-15T18:21:52.000Z","LuisMarques","Luis Marques","Asetian Gathering, July 2011 - Israel, Middle East. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","4","3","0","0",,"false","none",,,,,"81063890552754176",,,,,,
"original","79364250103070720","2011-06-11T01:48:06.000Z","LuisMarques","Luis Marques","The secret Light of the Lady echoes in the deep like the sound of drums in the hand of giants. Once more We claim our victory. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","10","1","0","1",,"false","none",,,,,"79364250103070720",,,,,,
"original","76063448118722560","2011-06-01T23:11:53.000Z","LuisMarques","Luis Marques","RT @ArienNefer Rejoice in the hatred of the fallen.We sing hymns of victory among the rotten corpses of those who have suffered our sword. ♏","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","5","0","0","2",,"false","none",,,,,"76063448118722560",,,,,,
"original","72841815811821568","2011-05-24T01:50:16.000Z","LuisMarques","Luis Marques","Words are poison, potion and elixir. Choose wisely which ones to drink... ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","2","10","1","0","0",,"false","none",,,,,"72841815811821568",,,,,,
"original","70639687592714240","2011-05-17T23:59:48.000Z","LuisMarques","Luis Marques","Deciding the fate of others is not a pleasant experience. It's a necessary power and responsibility of leadership that no one should seek. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","7","0","0","0",,"false","none",,,,,"70639687592714240",,,,,,
"original","66909888902742016","2011-05-07T16:58:55.000Z","LuisMarques","Luis Marques","The wise vampire can hunt a treacherous prey by allowing him to believe that he is actually being the predator. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","10","0","0","0",,"false","none",,,,,"66909888902742016",,,,,,
"original","63344225558859778","2011-04-27T20:50:14.000Z","LuisMarques","Luis Marques","RT @DawnLilian The ones criticizing them will perish and be forgotten; while their beauty,wisdom and timeless inspiration will live forever.","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","6","0","0","2",,"false","none",,,,,"63344225558859778",,,,,,
"original","63344049444229121","2011-04-27T20:49:32.000Z","LuisMarques","Luis Marques","RT @DawnLilian Many condemn them.Some fear them.In their silence,the Asetians have redefined history and conquered time. That's immortality.","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","4","0","0","1",,"false","none",,,,,"63344049444229121",,,,,,
"original","59695390148145152","2011-04-17T19:11:04.000Z","LuisMarques","Luis Marques","Who lacks such Understanding, does not know the Violet path at all...","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","5","0","0","0",,"false","none",,,,,"59695390148145152",,,,,,
"original","59694968800940032","2011-04-17T19:09:24.000Z","LuisMarques","Luis Marques","Asetianism is spiritual liberation. The most profound form of Freedom, through the power of Knowing. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","10","0","0","0",,"false","none",,,,,"59694968800940032",,,,,,
"original","58391492154245121","2011-04-14T04:49:51.000Z","LuisMarques","Luis Marques","RT @ArienNefer The most important Wars are not fought in public, as the greatest Warriors are often not known. ♏","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","2","7","0","0","2",,"false","none",,,,,"58391492154245121",,,,,,
"original","53534435810885632","2011-03-31T19:09:38.000Z","LuisMarques","Luis Marques","It is of unquestionable beauty how after so many lifetimes we can still feel such an intense passion for Life as if it was our first. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","7","0","0","0",,"false","none",,,,,"53534435810885632",,,,,,
"original","49185423972515840","2011-03-19T19:08:13.000Z","LuisMarques","Luis Marques","Enjoy the night as Thoth dances through the body of Nut with a Light that threatens to blind those who are too scared to See. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","11","1","0","0",,"false","none",,,,,"49185423972515840",,,,,,
"original","49182838389620737","2011-03-19T18:57:57.000Z","LuisMarques","Luis Marques","When the ego is conquered and our honor is raised to a level of everlastingness, we reach a plenitude where there is nothing left to fear. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","8","0","0","0",,"false","none",,,,,"49182838389620737",,,,,,
"original","46536158959771648","2011-03-12T11:40:59.000Z","LuisMarques","Luis Marques","Seek your inner darkness, for the light of the world is deceptive and transitory. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","15","1","0","1",,"false","none",,,,,"46536158959771648",,,,,,
"original","43717694918369280","2011-03-04T17:01:25.000Z","LuisMarques","Luis Marques","Only the Wise can see through the riddles of the universe and grasp upon the simplicity of the answers. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","2","11","0","1","0",,"false","none",,,,,"43717694918369280",,,,,,
"original","39318826164289536","2011-02-20T13:41:53.000Z","LuisMarques","Luis Marques","While it is not our charge to give power to people, it remains our responsibility to enlighten them if we do. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","8","0","0","1",,"false","none",,,,,"39318826164289536",,,,,,
"original","36460223678005248","2011-02-12T16:22:49.000Z","LuisMarques","Luis Marques","Em Hotep, modern people of Egypt. May you be proud in the conquered freedom, but remain responsible to avoid the mistakes from the past. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","7","0","0","0",,"false","none",,,,,"36460223678005248",,,,,,
"original","31852554132389889","2011-01-30T23:13:35.000Z","LuisMarques","Luis Marques","A true Writer cannot die, as the power behind his Words will prevail for ages yet to come. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","9","0","0","1",,"false","none",,,,,"31852554132389889",,,,,,
"original","25142485319688193","2011-01-12T10:50:10.000Z","LuisMarques","Luis Marques","Only in the darkest corners of existence we can find the light cast by our truest Self. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","7","0","0","0",,"false","none",,,,,"25142485319688193",,,,,,
"original","20898612590419968","2010-12-31T17:46:32.000Z","LuisMarques","Luis Marques","I wish an enlightening and fulfilling year to all who are honest, loyal and true. Because to everyone else, we will never exist... ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","10","0","0","0",,"false","none",,,,,"20898612590419968",,,,,,
"original","20897695551987712","2010-12-31T17:42:53.000Z","LuisMarques","Luis Marques","It has been a year of great strength, important victories, but above all, a time when old bonds have been reforged and their power awoken.","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","7","0","0","0",,"false","none",,,,,"20897695551987712",,,,,,
"original","17194432927371264","2010-12-21T12:27:26.000Z","LuisMarques","Luis Marques","Full Moon & Solstice - How can mortals survive the test of time, if they can't even pass the test of silence? ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","11","0","0","0",,"false","none",,,,,"17194432927371264",,,,,,
"original","29300747960","2010-10-31T18:40:30.000Z","LuisMarques","Luis Marques","Asetian Power is just Power. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","7","0","0","0",,"false","none",,,,,"29300747960",,,,,,
"original","29300671362","2010-10-31T18:39:21.000Z","LuisMarques","Luis Marques","Power that needs proof is Doubt. Power that needs voice is Ego. Power that betrays is Dishonor. Power that is afraid is Weakness. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","13","0","0","0",,"false","none",,,,,"29300671362",,,,,,
"original","28432160442","2010-10-22T19:11:21.000Z","LuisMarques","Luis Marques","The life of a Vampire is like a timeless painting. Many souls will come and go, in a perpetual cycle, but only true artists remain. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","12","0","0","1",,"false","none",,,,,"28432160442",,,,,,
"original","22013673237","2010-08-24T16:28:49.000Z","LuisMarques","Luis Marques","Death is the ultimate initiation, for only through its mysteries the Ba can truly Live. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","2","9","0","0","2",,"false","none",,,,,"22013673237",,,,,,
"original","21197812035","2010-08-15T02:48:01.000Z","LuisMarques","Luis Marques","Remember that a Soul, just like the Phoenix, cannot be reborn without first bursting into flames. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","9","0","0","0",,"false","none",,,,,"21197812035",,,,,,
"original","20409383911","2010-08-05T18:58:37.000Z","LuisMarques","Luis Marques","An Asetian is both an angel and a demon. With energy capable of healing the deepest of wounds,and the power to take all life at his grasp. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","19","0","0","0",,"false","none",,,,,"20409383911",,,,,,
"original","19434788291","2010-07-24T17:12:05.000Z","LuisMarques","Luis Marques","That which can feed the wise, it may poison the blind. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","13","0","0","0",,"false","none",,,,,"19434788291",,,,,,
"original","19273897521","2010-07-22T18:14:46.000Z","LuisMarques","Luis Marques","""Live as if you were to die tomorrow. Learn as if you were to live forever."" -Mahatma Ghandi","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","8","0","0","1",,"false","none",,,,,"19273897521",,,,,,
"original","18787350138","2010-07-17T19:37:45.000Z","LuisMarques","Luis Marques","The greatest warrior is not the one with the strongest body, but the one with the strongest mind. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","12","0","0","0",,"false","none",,,,,"18787350138",,,,,,
"original","18475522125","2010-07-13T23:46:57.000Z","LuisMarques","Luis Marques","Pay attention to every word and every gesture, for each step echoes in both worlds. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","9","0","0","0",,"false","none",,,,,"18475522125",,,,,,
"original","17941318785","2010-07-07T11:19:47.000Z","LuisMarques","Luis Marques","Three years that will echo throughout eternity. May the Violet Flame touch the hearts and souls of only those who were Loyal and True. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","2","9","0","0","1",,"false","none",,,,,"17941318785",,,,,,
"original","17941222345","2010-07-07T11:17:39.000Z","LuisMarques","Luis Marques","7.7.2010 - Three years have passed since the Sacred Year and the unveiling of the Asetian Bible to the general public.","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","4","0","0","1",,"false","none",,,,,"17941222345",,,,,,
"original","17668654779","2010-07-03T18:29:01.000Z","LuisMarques","Luis Marques","The deepest cries are those held in absolute silence. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","7","0","0","0",,"false","none",,,,,"17668654779",,,,,,
"original","17492859201","2010-07-01T13:38:32.000Z","LuisMarques","Luis Marques","Never fear those who pretend to be your enemies, for a real danger always comes in silence. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","9","0","0","1",,"false","none",,,,,"17492859201",,,,,,
"original","17112649065","2010-06-26T19:26:29.000Z","LuisMarques","Luis Marques","In this Full Moon night, when you see Darkness, become the Light; and when there is Light, become the Darkness. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","8","0","0","0",,"false","none",,,,,"17112649065",,,,,,
"original","16854953577","2010-06-23T14:47:15.000Z","LuisMarques","Luis Marques","""Nothing is so common as the wish to be remarkable."" -William Shakespeare","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","5","0","0","0",,"false","none",,,,,"16854953577",,,,,,
"original","16247820431","2010-06-15T19:19:51.000Z","LuisMarques","Luis Marques","Before seeking understanding over the secrets of life, first try to uncover your own inner mysteries. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","8","0","0","0",,"false","none",,,,,"16247820431",,,,,,
"original","16004702699","2010-06-12T14:12:46.000Z","LuisMarques","Luis Marques","""All is a riddle, and the key to a riddle... is another riddle."" -Ralph Emerson","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","3","1","0","0",,"false","none",,,,,"16004702699",,,,,,
"original","15889684802","2010-06-11T00:28:29.000Z","LuisMarques","Luis Marques","The Truth that enlightens the evolved, has often the power to anger the unaware. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","10","0","0","0",,"false","none",,,,,"15889684802",,,,,,
"original","14860126697","2010-05-27T21:24:09.000Z","LuisMarques","Luis Marques","In every Full Moon, a new initiation begins. Destined for those who can read behind the eyes of Thoth, without falling into his own abyss. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","3","14","0","0","1",,"false","none",,,,,"14860126697",,,,,,
"original","14321218174","2010-05-19T22:45:14.000Z","LuisMarques","Luis Marques","When you lie, there is only one person you are letting down: yourself. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","6","0","0","0",,"false","none",,,,,"14321218174",,,,,,
"original","13569261848","2010-05-07T20:59:26.000Z","LuisMarques","Luis Marques","The second is to realize that if loyalty knows an 'if', then it is no loyalty. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","7","0","0","0",,"false","none",,,,,"13569261848",,,,,,
"original","13569182498","2010-05-07T20:57:31.000Z","LuisMarques","Luis Marques","The first step in not betraying someone is to never betray yourself. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","1","9","0","0","2",,"false","none",,,,,"13569182498",,,,,,
"original","13027750731","2010-04-28T20:53:33.000Z","LuisMarques","Luis Marques","Full Moon - Don't fight your enemies. Ignore them. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","2","10","0","1","0",,"false","none",,,,,"13027750731",,,,,,
"original","12723427057","2010-04-23T20:42:48.000Z","LuisMarques","Luis Marques","In a realm of lies and deceit, have the courage to be someone real. There is no evolution without being true to yourSelf. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","9","0","0","1",,"false","none",,,,,"12723427057",,,,,,
"original","12121569841","2010-04-13T20:01:40.000Z","LuisMarques","Luis Marques","Destroy not to kill. Destroy to transform. Evolution is the key to immortality. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","4","11","0","0","0",,"false","none",,,,,"12121569841",,,,,,
"original","12064798905","2010-04-12T20:37:32.000Z","LuisMarques","Luis Marques","Hunt not to feed. Hunt to learn. Knowledge is the key to shape the world. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","0","6","0","0","0",,"false","none",,,,,"12064798905",,,,,,
"original","12009835182","2010-04-11T21:06:15.000Z","LuisMarques","Luis Marques","Fight not to win. Fight to make a stand. Determination is the key to awareness. ☥","en","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","2","10","0","0","1",,"false","none",,,,,"12009835182",,,,,,
"original","11654849305","2010-04-05T18:48:19.000Z","LuisMarques","Luis Marques","Beware of your friends and allies, for only in days of thunder your enemies shall reveal themselves. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","8","0","0","1",,"false","none",,,,,"11654849305",,,,,,
"original","11419880019","2010-04-01T11:42:29.000Z","LuisMarques","Luis Marques","Fear is both a tool and a weapon. Use it to guide you through a safe road and to bring nightmares onto your enemies. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","10","0","0","0",,"false","none",,,,,"11419880019",,,,,,
"original","11264502232","2010-03-29T18:57:12.000Z","LuisMarques","Luis Marques","Another Full Moon night, to cast shadows upon our senses, in a perfect balance of darkness and light. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","6","0","0","0",,"false","none",,,,,"11264502232",,,,,,
"original","11034233504","2010-03-25T13:38:33.000Z","LuisMarques","Luis Marques","The Asetian Souls are like the Pyramids. They have endured the test of time and hold secrets that mankind cannot comprehend. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","9","0","0","0",,"false","none",,,,,"11034233504",,,,,,
"original","10925699530","2010-03-23T13:44:30.000Z","LuisMarques","Luis Marques","Old roots are not dead roots, only if you have the power to pour fresh water on them. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","6","0","0","0",,"false","none",,,,,"10925699530",,,,,,
"original","10800921067","2010-03-21T02:11:31.000Z","LuisMarques","Luis Marques","The river of Life will follow its course with or without you. So take your chances carefully, for the eternal clock is ticking. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","7","0","0","2",,"false","none",,,,,"10800921067",,,,,,
"original","10647918283","2010-03-18T00:58:37.000Z","LuisMarques","Luis Marques","I am the hawk that flies higher.The darkness that goes forth. I am the predator that storms from above.The unformed truth of your rebirth. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","10","0","0","1",,"false","none",,,,,"10647918283",,,,,,
"original","10347633657","2010-03-12T00:49:06.000Z","LuisMarques","Luis Marques","Fire destroys. The Earth grounds. Water cleanses. The Air binds. But only Blood transforms... ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2","11","0","0","1",,"false","none",,,,,"10347633657",,,,,,
"original","10086106055","2010-03-06T19:19:48.000Z","LuisMarques","Luis Marques","Your Soul is your inner Temple. Your body is but a thin cloak that you keep changing for a cleaner one in an eternal ritual of Life. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","10","0","0","0",,"false","none",,,,,"10086106055",,,,,,
"original","9997977580","2010-03-05T00:05:53.000Z","LuisMarques","Luis Marques","True power always comes from within... ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","5","0","0","0",,"false","none",,,,,"9997977580",,,,,,
"original","9887091153","2010-03-02T19:11:12.000Z","LuisMarques","Luis Marques","If you have thirst for knowledge, always drink from the source, where the water is purer. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","9","0","0","0",,"false","none",,,,,"9887091153",,,,,,
"original","9877419389","2010-03-02T14:56:58.000Z","LuisMarques","Luis Marques","Thank you for the kind words and respect. Em Hotep.","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","3","0","0","0",,"false","none",,,,,"9877419389",,,,,,
"original","9789343707","2010-02-28T20:00:52.000Z","LuisMarques","Luis Marques","Full Moon. The Violet light can be seen in total darkness,but it is only felt with the eyes closed,when there is no fear to dim the Flame. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","6","0","0","0",,"false","none",,,,,"9789343707",,,,,,
"original","9756159495","2010-02-28T01:59:04.000Z","LuisMarques","Luis Marques","The physical plane is one of the most deceiving. Constantly strive for awareness. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","3","9","0","0","2",,"false","none",,,,,"9756159495",,,,,,
"original","9710149072","2010-02-27T02:47:19.000Z","LuisMarques","Luis Marques","Thank you for the kind words and respectful energy. May the Ka be with your Ba. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","2","0","0","0",,"false","none",,,,,"9710149072",,,,,,
"original","9697556638","2010-02-26T21:33:06.000Z","LuisMarques","Luis Marques","There is no place like Home. There is no bond like Family. There is no sin like Betrayal. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","8","0","0","0",,"false","none",,,,,"9697556638",,,,,,
"original","9529429602","2010-02-23T15:14:36.000Z","LuisMarques","Luis Marques","To be an Asetian is to forget all you have learned and learn all you have forgotten. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","4","0","0","0",,"false","none",,,,,"9529429602",,,,,,
"original","9344357328","2010-02-19T17:25:36.000Z","LuisMarques","Luis Marques","The Tao is Knowledge. Power is through Blood. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2","5","0","0","0",,"false","none",,,,,"9344357328",,,,,,
"original","9298922422","2010-02-18T20:09:21.000Z","LuisMarques","Luis Marques","Life is binary. You can be a One or a Zero. A warrior or a deserter. A student or an ignorant. Aware or blind. A lover or a coward... ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","9","0","0","0",,"false","none",,,,,"9298922422",,,,,,
"original","9249783703","2010-02-17T20:30:01.000Z","LuisMarques","Luis Marques","To be an Asetian is to be cursed by a never-ending thirst for perfection. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0","6","0","0","0",,"false","none",,,,,"9249783703",,,,,,
"original","9082441895","2010-02-14T03:26:12.000Z","LuisMarques","Luis Marques","New Moon - Even though the face of Thoth is not visible in the sky, you can still know that he is present. Seeing does not mean Knowing. ☥","en","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1","6","0","0","0",,"false","none",,,,,"9082441895",,,,,,
